id,date,product,category,quantity,price,cost,sales,profit
121282,2024-10-20 00:00:00,Deluxe Rollaway Locking File with Drawer,Office Supplies,2,665.408,598.8672,1330.816,731.9488
121283,2024-10-20 00:00:00,Woodgrain Magazine Files by Perma,Office Supplies,2,4.768,5.5428,9.536,3.9932
121284,2024-10-20 00:00:00,PayAnywhere Card Reader,Technology,2,15.984,14.5854,31.968,17.3826
121285,2024-10-21 00:00:00,Global Comet Stacking Armless Chair,Furniture,2,478.48,430.632,956.96,526.328
121286,2024-10-21 00:00:00,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,3,683.952,641.205,2051.8559999999998,1410.6509999999998
121287,2024-10-21 00:00:00,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,3,45.696,40.5552,137.088,96.5328
121288,2024-10-21 00:00:00,Bevis Boat-Shaped Conference Table,Furniture,1,262.11,199.20360000000002,262.11,62.90639999999999
121289,2024-10-21 00:00:00,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,2,161.568,145.4112,323.136,177.72480000000002
121290,2024-10-21 00:00:00,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,2,23.992,86.3712,47.984,-38.3872
121291,2024-10-21 00:00:00,Newell 33,Office Supplies,4,17.856,15.8472,71.424,55.576800000000006
121292,2024-10-21 00:00:00,GBC Instant Report Kit,Office Supplies,6,38.82,19.41,232.92000000000002,213.51000000000002
121293,2024-10-21 00:00:00,"SlimView Poly Binder, 3/8""",Office Supplies,4,6.216,11.1888,24.864,13.6752
121294,2024-10-21 00:00:00,Acco 3-Hole Punch,Office Supplies,5,21.9,11.387999999999998,109.5,98.112
121295,2024-10-21 00:00:00,Lock-Up Easel 'Spel-Binder',Office Supplies,1,8.559,15.120899999999999,8.559,-6.5619
121296,2024-10-21 00:00:00,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,1,4.064,2.6924,4.064,1.3716
121297,2024-10-21 00:00:00,Xerox 218,Office Supplies,1,5.184,3.3696,5.184,1.8144
121298,2024-10-21 00:00:00,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,3,71.376,75.837,214.12800000000001,138.291
121299,2024-10-21 00:00:00,SAFCO Boltless Steel Shelving,Office Supplies,8,909.12,900.0288,7272.96,6372.9312
121300,2024-10-21 00:00:00,Memorex Froggy Flash Drive 8 GB,Technology,2,28.4,21.654999999999998,56.8,35.144999999999996
121301,2024-10-21 00:00:00,Polycom VVX 310 VoIP phone,Technology,8,1439.92,1065.5408,11519.36,10453.8192
121302,2024-10-21 00:00:00,Mitel MiVoice 5330e IP Phone,Technology,2,329.988,406.9852,659.976,252.99079999999998
121303,2024-10-22 00:00:00,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,4,579.136,608.0928,2316.544,1708.4512
121304,2024-10-22 00:00:00,KI Conference Tables,Furniture,5,177.225,297.738,886.125,588.387
121305,2024-10-22 00:00:00,Bevis 36 x 72 Conference Tables,Furniture,2,248.98,194.2044,497.96,303.75559999999996
121306,2024-10-22 00:00:00,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,4,36.44,24.4148,145.76,121.34519999999999
121307,2024-10-22 00:00:00,Storex Flexible Poly Binders with Double Pockets,Office Supplies,4,3.168,5.702400000000001,12.672,6.9696
121308,2024-10-22 00:00:00,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,5,63.9,35.144999999999996,319.5,284.355
121309,2024-10-22 00:00:00,#6 3/4 Gummed Flap White Envelopes,Office Supplies,4,31.68,20.592,126.72,106.128
121310,2024-10-22 00:00:00,Fellowes Recycled Storage Drawers,Office Supplies,3,333.09,309.77369999999996,999.27,689.4963
121311,2024-10-22 00:00:00,Canon imageCLASS 2200 Advanced Copier,Technology,4,11199.968,7279.979200000001,44799.872,37519.8928
121312,2024-10-22 00:00:00,Polycom CX600 IP Phone VoIP phone,Technology,8,2399.6,1751.7079999999999,19196.8,17445.092
121313,2024-10-22 00:00:00,i.Sound Portable Power - 8000 mAh,Technology,1,52.99,52.460100000000004,52.99,0.5298999999999978
121314,2024-10-22 00:00:00,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,5,32.7,39.24,163.5,124.25999999999999
121315,2024-10-23 00:00:00,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,2,210.68,160.1168,421.36,261.2432
121316,2024-10-23 00:00:00,"Eldon 200 Class Desk Accessories, Smoke",Furniture,11,69.08,40.0664,759.88,719.8136
121317,2024-10-23 00:00:00,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,4,35.0,20.3,140.0,119.7
121318,2024-10-23 00:00:00,KI Adjustable-Height Table,Furniture,4,240.744,254.5008,962.976,708.4752
121319,2024-10-23 00:00:00,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,3,637.896,765.4752,1913.6879999999999,1148.2127999999998
121320,2024-10-23 00:00:00,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,1,2.22,1.5540000000000003,2.22,0.6659999999999999
121321,2024-10-23 00:00:00,Newell 320,Office Supplies,3,10.272,9.3732,30.816000000000003,21.442800000000002
121322,2024-10-23 00:00:00,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,3,9.762,24.8931,29.286,4.392900000000001
121323,2024-10-23 00:00:00,Storex Dura Pro Binders,Office Supplies,3,3.564,9.801,10.692,0.891
121324,2024-10-23 00:00:00,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,5,26.4,14.519999999999998,132.0,117.48
121325,2024-10-23 00:00:00,"Wirebound Message Book, 4 per Page",Office Supplies,8,43.44,22.1544,347.52,325.3656
121326,2024-10-23 00:00:00,Xerox 1969,Office Supplies,2,11.56,5.895600000000001,23.12,17.2244
121327,2024-10-23 00:00:00,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,4,259.136,317.4416,1036.544,719.1024000000001
121328,2024-10-23 00:00:00,Advantus Rolling Storage Box,Office Supplies,1,13.72,12.5195,13.72,1.2005
121329,2024-10-23 00:00:00,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,1,55.2,57.27,55.2,-2.0700000000000003
121330,2024-10-23 00:00:00,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,3,35.88,25.833600000000004,107.64000000000001,81.80640000000001
121331,2024-10-23 00:00:00,Jabra SPEAK 410 Multidevice Speakerphone,Technology,5,823.96,772.4625000000001,4119.8,3347.3375
121332,2024-10-23 00:00:00,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,3,863.88,755.895,2591.64,1835.745
121333,2024-10-24 00:00:00,Hon 2111 Invitation Series Straight Table,Furniture,5,517.405,598.7115,2587.0249999999996,1988.3134999999997
121334,2024-10-24 00:00:00,Staples,Office Supplies,4,11.68,6.4239999999999995,46.72,40.296
121335,2024-10-26 00:00:00,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,5,356.85,296.18550000000005,1784.25,1488.0645
121336,2024-10-26 00:00:00,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,7,81.438,146.5884,570.066,423.47760000000005
121337,2024-10-26 00:00:00,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,3,33.282,61.016999999999996,99.84599999999999,38.82899999999999
121338,2024-10-26 00:00:00,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,7,251.58,138.36900000000003,1761.0600000000002,1622.6910000000003
121339,2024-10-26 00:00:00,Avery 511,Office Supplies,2,6.16,3.2032000000000003,12.32,9.1168
121340,2024-10-26 00:00:00,Avery 517,Office Supplies,5,14.76,9.778500000000001,73.8,64.0215
121341,2024-10-26 00:00:00,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,2,55.616,50.0544,111.232,61.1776
121342,2024-10-26 00:00:00,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,1,19.99,13.193399999999999,19.99,6.7966
121343,2024-10-26 00:00:00,Cisco Small Business SPA 502G VoIP phone,Technology,1,61.542,74.87610000000001,61.542,-13.334100000000007
121344,2024-10-26 00:00:00,Motorla HX550 Universal Bluetooth Headset,Technology,5,118.65,98.875,593.25,494.375
121345,2024-10-27 00:00:00,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,5,556.665,550.116,2783.325,2233.209
121346,2024-10-27 00:00:00,Chromcraft Rectangular Conference Tables,Furniture,1,189.576,180.0972,189.576,9.478800000000007
121347,2024-10-27 00:00:00,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,3,6.576,6.0005999999999995,19.727999999999998,13.7274
121348,2024-10-27 00:00:00,Prang Colored Pencils,Office Supplies,3,7.056,4.851,21.168,16.317
121349,2024-10-27 00:00:00,Avery Hole Reinforcements,Office Supplies,3,5.607,9.5319,16.821,7.289100000000001
121350,2024-10-27 00:00:00,#6 3/4 Gummed Flap White Envelopes,Office Supplies,2,15.84,10.296,31.68,21.384
121351,2024-10-27 00:00:00,Xerox 1972,Office Supplies,2,8.448,5.808,16.896,11.088000000000001
121352,2024-10-27 00:00:00,Easy-staple paper,Office Supplies,7,56.784,36.199799999999996,397.488,361.2882
121353,2024-10-27 00:00:00,Xerox 1882,Office Supplies,1,44.784,28.549799999999998,44.784,16.2342
121354,2024-10-27 00:00:00,Spigen Samsung Galaxy S5 Case Wallet,Technology,2,27.184,25.145200000000003,54.368,29.2228
121355,2024-10-27 00:00:00,Jackery Bar Premium Fast-charging Portable Charger,Technology,4,95.84,61.098000000000006,383.36,322.262
121356,2024-10-27 00:00:00,Griffin GC17055 Auxiliary Audio Cable,Technology,5,71.96,64.764,359.79999999999995,295.03599999999994
121357,2024-10-28 00:00:00,"Computer Room Manger, 14""",Furniture,3,77.952,62.361599999999996,233.856,171.49439999999998
121358,2024-10-28 00:00:00,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,2,47.98,23.99,95.96,71.97
121359,2024-10-28 00:00:00,Avery 519,Office Supplies,3,21.93,11.6229,65.78999999999999,54.16709999999999
121360,2024-10-28 00:00:00,Xerox 1936,Office Supplies,3,47.952,31.768199999999997,143.856,112.0878
121361,2024-10-28 00:00:00,Xerox 21,Office Supplies,3,15.552,10.108799999999999,46.656,36.547200000000004
121362,2024-10-28 00:00:00,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,2,147.184,176.6208,294.368,117.74719999999999
121363,2024-10-28 00:00:00,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,2,24.0,26.7,48.0,21.3
121364,2024-10-28 00:00:00,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,2,26.176,29.447999999999997,52.352,22.904
121365,2024-10-29 00:00:00,Things To Do Today Pad,Office Supplies,8,46.96,24.4192,375.68,351.2608
121366,2024-10-30 00:00:00,Bestar Classic Bookcase,Furniture,2,199.98,161.98379999999997,399.96,237.9762
121367,2024-10-30 00:00:00,"Metal Folding Chairs, Beige, 4/Carton",Furniture,1,33.94,24.776199999999996,33.94,9.163800000000002
121368,2024-10-30 00:00:00,"Global Leather Task Chair, Black",Furniture,1,71.992,72.8919,71.992,-0.8999000000000024
121369,2024-10-30 00:00:00,Novimex Fabric Task Chair,Furniture,2,97.568,103.666,195.136,91.47
121370,2024-10-30 00:00:00,Global Super Steno Chair,Furniture,8,614.272,637.3072000000001,4914.176,4276.8688
121371,2024-10-30 00:00:00,Magna Visual Magnetic Picture Hangers,Furniture,2,9.64,5.976800000000001,19.28,13.3032
121372,2024-10-30 00:00:00,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,2,16.192,24.6928,32.384,7.691200000000002
121373,2024-10-30 00:00:00,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,2,7.168,6.1824,14.336,8.1536
121374,2024-10-30 00:00:00,"Bevis Round Conference Table Top, X-Base",Furniture,2,251.006,319.13620000000003,502.012,182.87579999999997
121375,2024-10-30 00:00:00,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,14,1702.12,1191.484,23829.68,22638.196
121376,2024-10-30 00:00:00,4009 Highlighters by Sanford,Office Supplies,5,19.9,13.332999999999998,99.5,86.167
121377,2024-10-30 00:00:00,Cardinal Slant-D Ring Binders,Office Supplies,2,13.904,8.69,27.808,19.118000000000002
121378,2024-10-30 00:00:00,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,3,88.752,61.016999999999996,266.256,205.23899999999998
121379,2024-10-30 00:00:00,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,8,30.0,15.6,240.0,224.4
121380,2024-10-30 00:00:00,Avery 500,Office Supplies,6,43.86,23.2458,263.15999999999997,239.91419999999997
121381,2024-10-30 00:00:00,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,2,7.42,3.71,14.84,11.129999999999999
121382,2024-10-30 00:00:00,Xerox 231,Office Supplies,4,20.736,13.4784,82.944,69.4656
121383,2024-10-30 00:00:00,X-Rack File for Hanging Folders,Office Supplies,6,54.192,50.1276,325.152,275.0244
121384,2024-10-30 00:00:00,Eldon Shelf Savers Cubes and Bins,Office Supplies,2,11.168,13.6808,22.336,8.655199999999999
121385,2024-10-30 00:00:00,Eldon Gobal File Keepers,Office Supplies,7,105.98,101.74080000000001,741.86,640.1192
121386,2024-10-30 00:00:00,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,2,35.06,24.542,70.12,45.578
121387,2024-10-30 00:00:00,First Data FD10 PIN Pad,Technology,7,442.4,497.7,3096.7999999999997,2599.1
121388,2024-10-30 00:00:00,Geemarc AmpliPOWER60,Technology,2,148.48,131.77599999999998,296.96,165.184
121389,2024-10-31 00:00:00,Newell 350,Office Supplies,2,5.248,4.6576,10.496,5.8384
121390,2024-10-31 00:00:00,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,3,9.912,6.690600000000001,29.736000000000004,23.045400000000004
121391,2024-10-31 00:00:00,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,4,508.768,470.61039999999997,2035.072,1564.4615999999999
121392,2024-11-01 00:00:00,Hon 94000 Series Round Tables,Furniture,9,2665.62,2425.7142,23990.579999999998,21564.8658
121393,2024-11-01 00:00:00,GBC Standard Plastic Binding Systems' Combs,Office Supplies,5,25.12,17.270000000000003,125.60000000000001,108.33000000000001
121394,2024-11-01 00:00:00,Xerox 1893,Office Supplies,1,40.99,20.9049,40.99,20.0851
121395,2024-11-01 00:00:00,Xerox 1939,Office Supplies,10,189.7,98.64399999999999,1897.0,1798.356
121396,2024-11-02 00:00:00,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,4,975.92,683.144,3903.68,3220.536
121397,2024-11-02 00:00:00,Office Star Flex Back Scooter Chair with White Frame,Furniture,2,155.372,190.8856,310.744,119.85840000000002
121398,2024-11-02 00:00:00,Eldon Image Series Black Desk Accessories,Furniture,1,3.312,2.6496,3.312,0.6623999999999999
121399,2024-11-02 00:00:00,Document Clip Frames,Furniture,3,25.02,14.5116,75.06,60.5484
121400,2024-11-02 00:00:00,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,3,20.136,18.877499999999998,60.408,41.5305
121401,2024-11-02 00:00:00,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,10,83.9,62.925000000000004,839.0,776.075
121402,2024-11-02 00:00:00,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,5,168.1,124.39399999999999,840.5,716.106
121403,2024-11-02 00:00:00,Newell 318,Office Supplies,2,5.56,4.1144,11.12,7.005599999999999
121404,2024-11-02 00:00:00,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,4,54.336,48.9024,217.344,168.4416
121405,2024-11-02 00:00:00,Nontoxic Chalk,Office Supplies,5,8.8,4.5760000000000005,44.0,39.424
121406,2024-11-02 00:00:00,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,6,27.78,18.6126,166.68,148.06740000000002
121407,2024-11-02 00:00:00,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,6,590.352,383.7288,3542.112,3158.3832
121408,2024-11-02 00:00:00,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,7,76.58,38.29,536.06,497.7699999999999
121409,2024-11-02 00:00:00,Colored Envelopes,Office Supplies,3,8.856,5.9778,26.567999999999998,20.590199999999996
121410,2024-11-02 00:00:00,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,2,5.32,2.7132000000000005,10.64,7.9268
121411,2024-11-02 00:00:00,Staples,Office Supplies,3,18.24,9.12,54.72,45.6
121412,2024-11-02 00:00:00,"Super Bands, 12/Pack",Office Supplies,3,5.58,5.4126,16.740000000000002,11.3274
121413,2024-11-02 00:00:00,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,5,23.85,13.117500000000001,119.25,106.1325
121414,2024-11-02 00:00:00,Xerox 220,Office Supplies,3,19.44,10.1088,58.32000000000001,48.211200000000005
121415,2024-11-02 00:00:00,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,2,11.76,5.997599999999999,23.52,17.5224
121416,2024-11-02 00:00:00,Space Solutions Commercial Steel Shelving,Office Supplies,7,452.55,429.9225,3167.85,2737.9275
121417,2024-11-02 00:00:00,Super Decoflex Portable Personal File,Office Supplies,4,59.92,43.1424,239.68,196.5376
121418,2024-11-02 00:00:00,Premier Automatic Letter Opener,Office Supplies,2,384.592,466.3178,769.184,302.8662
121419,2024-11-02 00:00:00,Logitech diNovo Edge Keyboard,Technology,9,2249.91,1732.4307,20249.19,18516.759299999998
121420,2024-11-02 00:00:00,Wilson Electronics DB Pro Signal Booster,Technology,4,859.2,1045.3600000000001,3436.8,2391.44
121421,2024-11-03 00:00:00,Global Deluxe Office Fabric Chairs,Furniture,4,307.136,280.26160000000004,1228.544,948.2824
121422,2024-11-03 00:00:00,9-3/4 Diameter Round Wall Clock,Furniture,3,41.37,23.9946,124.10999999999999,100.1154
121423,2024-11-03 00:00:00,Telescoping Adjustable Floor Lamp,Furniture,1,15.992,14.992500000000001,15.992,0.9994999999999994
121424,2024-11-03 00:00:00,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,4,486.368,449.8904,1945.472,1495.5816
121425,2024-11-03 00:00:00,Chromcraft Round Conference Tables,Furniture,12,1673.184,1652.2692,20078.208,18425.9388
121426,2024-11-03 00:00:00,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,2,55.984,51.7852,111.968,60.1828
121427,2024-11-03 00:00:00,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,3,11.673,19.455,35.019,15.564
121428,2024-11-03 00:00:00,Binder Posts,Office Supplies,4,18.368,12.398399999999999,73.472,61.0736
121429,2024-11-03 00:00:00,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,2,4.086,7.0824,8.172,1.0896000000000008
121430,2024-11-03 00:00:00,Avery 513,Office Supplies,3,14.94,8.067599999999999,44.82,36.7524
121431,2024-11-03 00:00:00,Avery 476,Office Supplies,3,12.39,6.690600000000001,37.17,30.479400000000002
121432,2024-11-03 00:00:00,Xerox 191,Office Supplies,7,139.86,74.12580000000001,979.0200000000001,904.8942000000001
121433,2024-11-03 00:00:00,Xerox 1971,Office Supplies,2,8.56,4.708,17.12,12.412
121434,2024-11-03 00:00:00,Xerox 1963,Office Supplies,5,26.4,14.519999999999998,132.0,117.48
121435,2024-11-03 00:00:00,Xerox 1923,Office Supplies,2,10.688,6.9472000000000005,21.376,14.4288
121436,2024-11-03 00:00:00,Xerox 1992,Office Supplies,6,35.88,18.298800000000004,215.28000000000003,196.98120000000003
121437,2024-11-03 00:00:00,Strathmore Photo Mount Cards,Office Supplies,3,16.272,10.9836,48.815999999999995,37.83239999999999
121438,2024-11-03 00:00:00,Sterilite Officeware Hinged File Box,Office Supplies,5,52.4,38.251999999999995,262.0,223.748
121439,2024-11-03 00:00:00,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,3,40.776,40.2663,122.328,82.0617
121440,2024-11-03 00:00:00,HP Standard 104 key PS/2 Keyboard,Technology,3,43.5,32.625,130.5,97.875
121441,2024-11-03 00:00:00,Microsoft Sculpt Comfort Mouse,Technology,5,199.75,111.86,998.75,886.89
121442,2024-11-03 00:00:00,Canon Image Class D660 Copier,Technology,2,959.984,647.9892,1919.968,1271.9788
121443,2024-11-03 00:00:00,Polycom SoundPoint IP 450 VoIP phone,Technology,2,361.376,334.27279999999996,722.752,388.4792
121444,2024-11-04 00:00:00,Hon 5100 Series Wood Tables,Furniture,3,523.764,715.8108,1571.292,855.4812
121445,2024-11-04 00:00:00,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,2,167.44,152.789,334.88,182.091
121446,2024-11-04 00:00:00,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,2,4.3,2.881,8.6,5.718999999999999
121447,2024-11-04 00:00:00,GBC Standard Plastic Binding Systems' Combs,Office Supplies,6,7.536,20.724,45.215999999999994,24.491999999999994
121448,2024-11-04 00:00:00,Self-Adhesive Ring Binder Labels,Office Supplies,2,1.408,3.7312,2.816,-0.9152
121449,2024-11-04 00:00:00,Wilson Jones Impact Binders,Office Supplies,4,4.144,10.5672,16.576,6.008800000000001
121450,2024-11-04 00:00:00,Storex Dura Pro Binders,Office Supplies,2,3.564,6.534000000000001,7.128,0.5939999999999994
121451,2024-11-04 00:00:00,Avery 481,Office Supplies,2,4.928,3.2032,9.856,6.6528
121452,2024-11-04 00:00:00,Alphabetical Labels for Top Tab Filing,Office Supplies,2,23.68,14.799999999999999,47.36,32.56
121453,2024-11-04 00:00:00,"Adams Telephone Message Books, 5 1/4” x 11”",Office Supplies,2,9.664,6.4024,19.328,12.9256
121454,2024-11-04 00:00:00,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,3,194.352,238.0812,583.056,344.9748000000001
121455,2024-11-04 00:00:00,Rogers Deluxe File Chest,Office Supplies,3,52.752,65.2806,158.256,92.9754
121456,2024-11-04 00:00:00,Logitech M510 Wireless Mouse,Technology,3,95.976,80.37989999999999,287.928,207.5481
121457,2024-11-04 00:00:00,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,4,70.72,76.908,282.88,205.97199999999998
121458,2024-11-04 00:00:00,Cubify CubeX 3D Printer Triple Head Print,Technology,4,7999.98,11839.9704,31999.92,20159.9496
121459,2024-11-04 00:00:00,iOttie XL Car Mount,Technology,9,143.928,176.3118,1295.3519999999999,1119.0402
121460,2024-11-04 00:00:00,Motorola Moto X,Technology,5,1359.96,1240.9635,6799.8,5558.8365
121461,2024-11-05 00:00:00,Harbour Creations 67200 Series Stacking Chairs,Furniture,2,128.124,103.9228,256.248,152.3252
121462,2024-11-05 00:00:00,"Career Cubicle Clock, 8 1/4"", Black",Furniture,5,101.4,62.86800000000001,507.0,444.132
121463,2024-11-05 00:00:00,Balt Split Level Computer Training Table,Furniture,2,166.5,233.1,333.0,99.9
121464,2024-11-05 00:00:00,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,5,16.03,41.678,80.15,38.47200000000001
121465,2024-11-05 00:00:00,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,1,11.424,7.7112,11.424,3.7127999999999997
121466,2024-11-05 00:00:00,GBC Prestige Therm-A-Bind Covers,Office Supplies,6,164.688,109.10579999999999,988.1279999999999,879.0221999999999
121467,2024-11-05 00:00:00,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,2,2.388,4.2188,4.776,0.5571999999999999
121468,2024-11-05 00:00:00,Easy-staple paper,Office Supplies,3,167.94,85.6494,503.82,418.1706
121469,2024-11-05 00:00:00,Xerox 202,Office Supplies,2,12.96,6.739200000000001,25.92,19.1808
121470,2024-11-05 00:00:00,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,1,4.41,2.3814,4.41,2.0286
121471,2024-11-05 00:00:00,Xerox 1996,Office Supplies,2,12.96,6.739200000000001,25.92,19.1808
121472,2024-11-05 00:00:00,Strathmore Photo Mount Cards,Office Supplies,10,67.8,36.611999999999995,678.0,641.388
121473,2024-11-05 00:00:00,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,2,110.96,57.69919999999999,221.92,164.2208
121474,2024-11-05 00:00:00,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,7,243.992,213.493,1707.944,1494.451
121475,2024-11-05 00:00:00,Enermax Aurora Lite Keyboard,Technology,5,390.75,218.82,1953.75,1734.93
121476,2024-11-05 00:00:00,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,1,159.99,105.5934,159.99,54.39660000000001
121477,2024-11-05 00:00:00,Anker Astro 15000mAh USB Portable Charger,Technology,2,99.98,95.9808,199.96,103.9792
121478,2024-11-05 00:00:00,Nortel Meridian M3904 Professional Digital phone,Technology,4,492.768,437.3316,1971.072,1533.7404
121479,2024-11-06 00:00:00,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,2,449.568,522.6228,899.136,376.5132
121480,2024-11-06 00:00:00,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,2,127.372,158.3052,254.744,96.43879999999999
121481,2024-11-06 00:00:00,Dax Clear Box Frame,Furniture,1,8.73,5.761800000000001,8.73,2.9681999999999995
121482,2024-11-06 00:00:00,"Linden 10"" Round Wall Clock, Black",Furniture,5,30.56,50.424,152.79999999999998,102.37599999999998
121483,2024-11-06 00:00:00,"Executive Impressions 12"" Wall Clock",Furniture,2,28.272,21.9108,56.544,34.6332
121484,2024-11-06 00:00:00,Hon 5100 Series Wood Tables,Furniture,7,2036.86,1670.2251999999999,14258.019999999999,12587.7948
121485,2024-11-06 00:00:00,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,3,499.584,455.8704,1498.752,1042.8816
121486,2024-11-06 00:00:00,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,2,5.68,3.9192,11.36,7.440799999999999
121487,2024-11-06 00:00:00,Newell 339,Office Supplies,5,13.9,10.286000000000001,69.5,59.214
121488,2024-11-06 00:00:00,Zipper Ring Binder Pockets,Office Supplies,2,1.248,3.1824,2.496,-0.6863999999999999
121489,2024-11-06 00:00:00,Avery Durable Poly Binders,Office Supplies,8,13.272,23.8896,106.176,82.2864
121490,2024-11-06 00:00:00,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,1,5.682,9.47,5.682,-3.7880000000000003
121491,2024-11-06 00:00:00,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,2,15.28,7.7928,30.56,22.7672
121492,2024-11-06 00:00:00,Avery 503,Office Supplies,4,41.4,21.528,165.6,144.072
121493,2024-11-06 00:00:00,Astroparche Fine Business Paper,Office Supplies,5,26.4,13.727999999999998,132.0,118.272
121494,2024-11-06 00:00:00,Xerox 191,Office Supplies,3,47.952,31.768199999999997,143.856,112.0878
121495,2024-11-06 00:00:00,Xerox 191,Office Supplies,3,59.94,31.768199999999997,179.82,148.0518
